Date,Foreign,Regional,Local,Retail,Institutional
8/12/2009 0:00,142313464.3,74361990.36,1066709931,930806982.7,351296299.3
8/13/2009 0:00,182924946.1,66659090.54,1300627371,1015388472,534822935.8
8/16/2009 0:00,44868981.35,69664997.35,1066228688,937525557.6,243237109.4
8/17/2009 0:00,147973485.8,89434524.41,1388674252,1066709964,559372298.1
8/18/2009 0:00,97004739.42,52813691.46,928012007.1,752325645.7,325504792.3
8/19/2009 0:00,169400000,57200000,873400000,787600000,312400000
8/20/2009 0:00,166292234.4,59906519.22,807705138.4,704418036.3,328452984.7
8/23/2009 0:00,159002078.2,69831993.79,844429955.7,836909587.1,237428778.9
8/24/2009 0:00,209860652.9,93271401.28,862760461.8,798636373.5,367256142.5
8/25/2009 0:00,341150036,95392664.09,1180282115,957160290.5,659664524.5
8/26/2009 0:00,181546460,86768528.67,1066585452,814289269,520611172
8/27/2009 0:00,170665848,59902582.41,899668973.6,689444816.4,440792587.6
8/30/2009 0:00,126000000,58800000,1015200000,645600000,554400000
8/31/2009 0:00,148251949.2,32665683.73,657501582.7,489985255.9,347596378.1
9/1/2009 0:00,92800000,51200000,656800000,0,0
9/2/2009 0:00,256331889.6,35811072.81,650253690.6,613500221.1,328896431.9
9/3/2009 0:00,116378154.2,54366436.99,678730986.8,664289902,185185676
9/6/2009 0:00,75501646.66,49547955.62,661425883.7,656707030.8,129768455.2
9/7/2009 0:00,123066877.4,55518892.08,746729098.5,692135521.3,233179346.7
9/8/2009 0:00,155502254.1,50162017.44,630369352.5,609468511.9,226565112.1
9/9/2009 0:00,163680000,53940000,713310000,599850000,330150000
9/10/2009 0:00,160238020.4,113415222.2,766853383.4,646154614.7,394352011.3
9/13/2009 0:00,85609727.9,40184157.99,747774766.1,639452253.3,234116398.7
9/14/2009 0:00,89103046.36,37951297.52,697973863.1,609695845,215332362
9/15/2009 0:00,128168725.2,58957613.59,667331829.2,609228673.8,245229494.2
9/16/2009 0:00,66901035.21,47478154.02,965748814.7,704618967.6,374429987.4
9/17/2009 0:00,68200000,48400000,984500000,718300000,381700000
9/22/2009 0:00,188878790.7,33181409.17,1055424053,585779492.7,690428552.3
9/23/2009 0:00,275600000,57200000,967200000,846300000,453700000
9/24/2009 0:00,292600000,94600000,1815000000,963600000,1236400000
9/27/2009 0:00,71999305.06,69282350.15,1218554276,1071838711,286638742.8
9/28/2009 0:00,94980932.29,86931700.74,1427933677,1125282571,484563739.3
9/29/2009 0:00,128581895.2,76498089.57,1422538942,1191417055,436201872.4
9/30/2009 0:00,149647993,74111387.01,1201459601,1016181133,409037847.5
10/1/2009 0:00,211656000.8,85985250.31,1355921255,1195525692,458036814.2
10/4/2009 0:00,50448088.72,60537706.46,1150216423,1054365054,206837163.8
10/5/2009 0:00,124107054.4,69975254.09,1126205504,1043027372,277260440.7
10/7/2009 0:00,161743397.5,58445093.2,1138999723,914733668,444454546
10/8/2009 0:00,109197542.8,61489878.44,889482896.8,869339660.8,190830657.2
10/11/2009 0:00,136923697.9,75581881.23,882884003.9,870834718.5,224554864.5
10/12/2009 0:00,413180542.9,81186352.3,956839152.1,858255724.3,591500566.7
10/13/2009 0:00,212822258.2,55880704.66,920248200.2,735960769.9,452990393.1
10/14/2009 0:00,314772137.6,158193176.8,1141250776,949159060.9,665057029.1
10/15/2009 0:00,263515061.7,73276915.56,1073788647,844093700.3,565077752.7
10/18/2009 0:00,45438219.98,33898354.59,641905012.4,610891624.2,110349962.8
10/19/2009 0:00,214614520.3,148916197.7,1096432005,862837969.3,597124753.7
10/20/2009 0:00,328135792.8,101336053.6,1180645450,865377727.9,743131060.1
10/21/2009 0:00,156164241.1,71785175.34,1032699014,725408087.6,533980953.4
10/22/2009 0:00,227965948.4,89028121.84,1030567956,776972699.7,571938237.3
10/25/2009 0:00,343200000,79200000,777600000,703200000,496800000
10/26/2009 0:00,303600000,61200000,834000000,760800000,439200000
10/27/2009 0:00,190300000,70400000,839300000,641300000,458700000
10/28/2009 0:00,103500000,75000000,1321500000,789000000,711000000
10/29/2009 0:00,186870373,56118280,1369260910,737647284,874602280
11/1/2009 0:00,151751288.4,50583762.81,921748566.8,642975829.5,481107788.5
11/2/2009 0:00,186090726,42400418.58,949298260.4,514693970,663095435
11/3/2009 0:00,163800000,53300000,1082900000,687700000,612300000
11/4/2009 0:00,116579600,40172700,630160000,421419500,366280500
11/5/2009 0:00,98365200,42624920,514777880,459693368,196074632
11/8/2009 0:00,38144000,26820000,531036000,502428000,93572000
11/9/2009 0:00,73568000,48400000,842160000,642752000,325248000
11/10/2009 0:00,195233504,63450888.8,961525007.2,832182810.8,388026589.2
11/11/2009 0:00,122918723.8,83915667.23,975076415,834429029,347481777
11/12/2009 0:00,126975908.6,45825891.84,781904279.5,685478965.4,269227114.6
11/15/2009 0:00,50998526.53,54436629.44,467581996,407415195.1,165601956.9
11/16/2009 0:00,138141182.6,33676208.69,515452173.8,438477982.5,248791582.5
11/17/2009 0:00,153144971.6,49225169.43,891522513,511941762.1,581950891.9
11/18/2009 0:00,332715738.6,69268464.36,733564393,560961006.4,574587589.6
11/19/2009 0:00,155284900,38651700,484163400,404147600,273952400
11/22/2009 0:00,75506516.03,54532483.8,326146201.2,288392943.2,167792257.8
11/23/2009 0:00,148421059.3,56159319.73,463982951.1,280796598.6,387766731.5
11/24/2009 0:00,356400000,69300000,674300000,425700000,674300000
11/30/2009 0:00,323400000,52800000,723800000,635800000,464200000
12/1/2009 0:00,254729532.4,41588495.08,570108953.4,500794795,365632185.9
12/2/2009 0:00,246744931.9,52547531.79,462265968,322900775,438657656.7
12/3/2009 0:00,222052506.7,126887146.7,557397108.6,490328188.2,416008573.7
12/6/2009 0:00,270304000,66731300,507664700,488236600,356463400
12/7/2009 0:00,180105226.5,100399083.7,485900908.8,478236856.7,288168362.3
12/8/2009 0:00,207834662.9,129547166.6,594612174.6,543352504.3,388641499.7
12/9/2009 0:00,397612520.7,247839194.5,1137564073,1039498204,743517583.6
12/10/2009 0:00,153168508.4,109907174,906149572.6,455997849.5,713227405.6
12/13/2009 0:00,169763850.9,101016506.3,1132226675,802520022.3,600487009.7
12/14/2009 0:00,482156187.6,70596077.31,950793977.3,797585469.1,704458728.9
12/15/2009 0:00,168992314.5,48283518.42,676863397.1,591920170.3,302219059.7
12/16/2009 0:00,131732063.4,76917379.3,675458365.3,489795725.6,394312082.4
12/17/2009 0:00,393254352,85027968,702661680,493634592,687309408
12/20/2009 0:00,67271512.46,13962012.02,553403385.5,366820134,267816776
12/21/2009 0:00,1048319576,30342100.62,438443354,350451262.2,1166653769
12/22/2009 0:00,87631769.18,45000097.69,1051581230,413290370.9,770922726.1
12/23/2009 0:00,138407774.4,44290487.81,1199995404,390309923.8,993767820.2
12/24/2009 0:00,83058728.45,51808909.82,688318373.4,310853458.9,511510189.1
12/27/2009 0:00,71863437.67,35624610.13,506729368.2,369758884.4,244458531.6
12/28/2009 0:00,104837098,56280968.4,390656133.6,368585165.6,183189034.4
12/29/2009 0:00,131020939,64574605.65,272804312.3,267189129.2,200742795.8
12/30/2009 0:00,215413154.8,43961868.32,1938718393,380270161,1817823255
12/31/2009 0:00,203686938,26113710.01,4992941353,396928392.1,4825813609
1/3/2010 0:00,5498926.565,19996096.6,474907294.3,322936960.1,176965454.9
1/4/2010 0:00,55667518.81,52836967.01,835012782.2,570827947.1,372689320.9
1/5/2010 0:00,124346063.4,64280592.08,865153542.6,483685110.9,570095087.1
1/6/2010 0:00,152308560.1,111953300.6,1037520704,656098412.8,645684152.2
1/10/2010 0:00,58800000,50400000,1090800000,642000000,558000000
1/11/2010 0:00,154000000,64400000,1181600000,701400000,698600000
1/12/2010 0:00,99000000,100100000,900900000,545600000,554400000
1/13/2010 0:00,1305964283,96203630.4,1002922847,836971584.5,1568119176
1/14/2010 0:00,177800000,36400000,1185800000,386400000,1013600000
1/17/2010 0:00,81829700,62111700,841958600,705904400,279995600
1/18/2010 0:00,150000000,282000000,768000000,595200000,604800000
1/19/2010 0:00,352800000,772800000,1274400000,1051200000,1348800000
1/20/2010 0:00,247000000,70200000,984100000,592800000,707200000
1/21/2010 0:00,83200000,62400000,1154400000,865800000,434200000
1/26/2010 0:00,105502000,37468000,843030000,641886000,344114000
1/27/2010 0:00,113441400,48759900,832898700,741349500,253750500
1/28/2010 0:00,180400000,69300000,850300000,770000000,330000000
1/31/2010 0:00,94000000,45000000,861000000,788000000,212000000
2/1/2010 0:00,160277400,50236200,586886400,529473600,267926400
2/2/2010 0:00,107614500,80468500,781417000,677680500,291819500
2/3/2010 0:00,220800000,108000000,872400000,684000000,516000000
2/4/2010 0:00,205400000,62400000,1032200000,655200000,644800000
2/7/2010 0:00,57000000,44000000,899000000,601000000,399000000
2/8/2010 0:00,319200000,63600000,817200000,710400000,489600000
2/9/2010 0:00,336000000,58800000,1006600000,638400000,761600000
2/10/2010 0:00,278200000,65000000,956800000,702000000,598000000
2/11/2010 0:00,116978400,76213200,397608400,294218400,296581600
2/14/2010 0:00,193301700,30774400,737623900,582790200,378909800
2/15/2010 0:00,78020800,43443400,765135800,648104600,238495400
2/16/2010 0:00,96841500,59027200,766431300,688035800,234264200
2/17/2010 0:00,133200000,45900000,720900000,657000000,243000000
2/18/2010 0:00,90000000,55200000,1054800000,547200000,652800000
2/21/2010 0:00,94268500,58545700,840478100,563626400,428673600
2/22/2010 0:00,102000000,59500000,1538500000,474300000,1225700000
2/23/2010 0:00,174935700,36339300,632979900,496918800,348181200
2/24/2010 0:00,141700000,41600000,1118000000,422500000,877500000
2/25/2010 0:00,35878900,33939500,899881600,430546800,539153200
2/28/2010 0:00,35877790,33938450,899853760,430533480,539136520
3/1/2010 0:00,226800000,51800000,1121400000,411600000,988400000
3/2/2010 0:00,186477799,60812775,465649997,421847783,291092788
3/3/2010 0:00,169245285,99556050,636253665,402440670.2,349351230
3/4/2010 0:00,65835000,35245000,563920000,408975000,256025000
3/7/2010 0:00,87334168,31465987,523362845,337135575,305027425
3/8/2010 0:00,217765600,49416040,569540800,402028800,427155600
3/9/2010 0:00,243952113.8,60988028.44,1219760569,396422184.9,1128278526
3/10/2010 0:00,146727248.7,51786087.78,664588126.5,336609570.6,526491892.4
3/11/2010 0:00,164527039.1,54842346.36,703810111.6,429598379.8,484440726.2
3/14/2010 0:00,107277786,117494718,626638496,458910529,392500471
3/15/2010 0:00,224523505.7,118865385.4,977337613,475461541.4,845264962.6
3/16/2010 0:00,319518687,72575041,551381805,327058951,615474049
3/17/2010 0:00,319777796.8,58141417.6,1061080871,436060632,1017474808
3/18/2010 0:00,383019526,77014650,565800962,415879110,610982890
3/21/2010 0:00,48899224,15504632,531928144,316055960,280276040
3/22/2010 0:00,190558368,68469024,565900608,323371776,501556224
3/23/2010 0:00,391328712,172112165,476478941,652214520,1159492480
3/24/2010 0:00,191800874.9,96368244.47,647444904.6,576338238.8,359275785.2
3/25/2010 0:00,214998786.1,127999277.3,655996296.2,576996742.3,422997611.7
3/28/2010 0:00,159653331.1,61533054.68,610341380.2,498916659.6,332611106.4
3/29/2010 0:00,273746130.5,57538374.42,638773478.7,545151716.9,430074968.1
3/30/2010 0:00,128189558.4,35817670.72,778563052.9,415673494.4,526896787.6
3/31/2010 0:00,203385732,70319535,808133733,572292831,509546169
4/1/2010 0:00,284515288,74391612,946209100,730864960,574251040
4/6/2010 0:00,298261810,74004810,749018380,602130045,519154955
4/7/2010 0:00,400828737.9,147078286.9,1066721641,901864660.3,714380250.7
4/8/2010 0:00,407281756.8,124980976.4,1015939112,875179287.2,673022557.9
4/11/2010 0:00,620958136.2,151629312.3,1032523412,1010862082,794248778.8
4/12/2010 0:00,476952385,157876225,1027026390,919005815,696317245
4/13/2010 0:00,338412723.1,143040429.4,1261197932,997794214.6,746601265.4
4/14/2010 0:00,346156944,144232060,1570068996,1186823808,873634192
4/15/2010 0:00,433464701,98436207,1195050092,1110429493,616521507
4/18/2010 0:00,202383672,71890652,1149301964,790144539,633431749
4/19/2010 0:00,257810644,59578090,765849266,657525466,425712534
4/20/2010 0:00,307842936,1653901264,1056323800,863167448,2154900552
4/21/2010 0:00,277875893,115096523.7,1251263636,894464412.8,721819627.3
4/22/2010 0:00,264101287.9,72151382.79,1019648787,697009584.6,664337260.4
4/26/2010 0:00,333991984,95229855,1034262884,688814082,774670641
4/27/2010 0:00,203097727,37818197.43,1159758055,656916096.2,743757882.8
4/28/2010 0:00,199773720,49943430,1415063850,932277360,732503640
4/29/2010 0:00,122302950.4,59559296,997529753.6,713650099.2,465741900.8
5/2/2010 0:00,118659847.8,48571073.89,725619701.3,592942098.7,299908524.3
5/3/2010 0:00,191985870.7,37104596,531249615.3,496197937.5,264142144.5
5/4/2010 0:00,227241245,95320818.65,770942796.4,689782865.7,403721994.3
5/5/2010 0:00,494111815,63625357,795993828,638961032,714769968
5/6/2010 0:00,182980720.9,65596862.21,615402141.5,556710212.2,306406395.8
5/9/2010 0:00,116728354.6,75873430.46,780134503,652706049.2,320030238.8
5/10/2010 0:00,289905412.5,75252043.23,869716237.4,579810824.9,653829228.1
5/11/2010 0:00,204647002.2,52432849.95,802169641.8,716900057.5,342349436.5
5/12/2010 0:00,153451119.9,41332643.3,786891059.5,438557999.1,543215000.9
5/13/2010 0:00,161617803.6,55697601.37,835569309,508016874.5,544867839.5
5/16/2010 0:00,108540763.2,38115968.4,909187268.4,397947603.6,657896396.4
5/17/2010 0:00,161311575.7,71193842.71,601146135.6,441418497.8,392233056.2
5/18/2010 0:00,185900316.2,42184567.89,426954989.9,351363388.4,303676485.6
5/19/2010 0:00,168533120,57499535.05,764347267.7,519478558.1,471892735.9
5/23/2010 0:00,89553029.08,61694300.35,678869736.6,299506237.4,530610828.6
5/24/2010 0:00,114576578.4,51435872.75,572043721.9,433459652.3,304596520.7
5/25/2010 0:00,91346155.16,18444896.72,768537363.1,216068790.1,662259624.9
5/26/2010 0:00,489790158.1,183276317.2,906901776.6,443971078.8,1135997173
5/27/2010 0:00,288315275.5,112201511.1,1019755506,636281987.3,783990305.7
5/30/2010 0:00,126367054.4,134057799,694947146.5,674492632,280879368
5/31/2010 0:00,362728097.5,86071073.98,1088184293,597886567.5,939096896.5
6/1/2010 0:00,85739719.52,53587324.7,685917756.2,607597820.1,216822559.9
6/2/2010 0:00,121306700.2,23644526.31,882043633.6,556160379.7,471862503.3
6/3/2010 0:00,130467230,41389604,727917166,501174118,398599882
6/6/2010 0:00,91764796.01,45882398,960017830,402294231.3,695370792.7
6/7/2010 0:00,194028297,39816881.8,1346189813,425345419.8,1154689572
6/8/2010 0:00,157348053.4,22476442.75,816648404.8,478047909.5,518424991.5
6/9/2010 0:00,265560894.2,38274764.87,606904474.9,455419247,455320887
6/10/2010 0:00,133548322.1,36422269.65,504515883.3,457301830.1,217184645
6/13/2010 0:00,742858167.9,114285872,823530548.1,594958804.2,1085715784
6/14/2010 0:00,140314747,86686597.59,507630838.5,449594896,285037287
6/15/2010 0:00,133057092.2,94648859.4,1145388371,388197495.8,983525104.2
6/16/2010 0:00,189994978.8,57266046.8,1364504997,381343841,1230422182
6/17/2010 0:00,225381401.5,53507814.76,1342559716,436169762.7,1185279169
6/20/2010 0:00,264756583.4,39765810.94,741946314.7,425912764.6,620555944.4
6/21/2010 0:00,227039564,46439910.82,1446517222,564158916.6,1155837780
6/22/2010 0:00,73623470.58,33539581.04,710875510.4,368117352.9,449921209.1
6/23/2010 0:00,138375010.8,32287502.52,598087546.7,341325026.6,427425033.4
6/24/2010 0:00,118117763.1,18870885.23,562631948.4,304030928.6,394890746.4
6/27/2010 0:00,46034404,715303816,1009215780,902982540,867571460
6/28/2010 0:00,77795099.3,21403942.66,929836663,294201308.1,734834396.9
6/29/2010 0:00,152641328.2,27000504.2,391193351.6,289070937.2,281764246.8
6/30/2010 0:00,161012242.7,39607289.66,660408503.6,380574391.9,480453644.1
7/4/2010 0:00,34681225.49,18402282.91,300806547.6,249492489.5,104397566.5
7/5/2010 0:00,131844257.2,48472153.4,304405123.4,284531540.5,200189993.5
7/6/2010 0:00,107779908.2,153129924.2,328051414.6,282701398.6,306259848.4
7/7/2010 0:00,129991506,33048687.96,571375094.1,311392082.1,423023205.9
7/8/2010 0:00,312598190,24046014.62,351071813.4,333209059.7,353819929.3
7/11/2010 0:00,70259903.44,19896609.82,531612543.7,380522662.9,241246394.1
7/12/2010 0:00,75566986.88,17711012.55,1087456171,400268883.6,780465286.4
7/13/2010 0:00,210194658.4,17019810.4,623776051.2,390604648.7,460385871.3
7/14/2010 0:00,185765187.9,54001508.1,840263466,464412969.7,615617192.3
7/15/2010 0:00,105772430.9,13826461.56,571724185.5,346352862.1,344970215.9
7/18/2010 0:00,23344692.93,6285109.635,868243002.4,311561863.3,586310941.7
7/19/2010 0:00,76525030.53,9874197.488,530738115,310420083.5,306717259.5
7/20/2010 0:00,63903160.65,18168545.68,544429868.7,298214749.7,328286825.3
7/21/2010 0:00,19931070.25,569880971.6,148375745.2,259842101,478345686
7/22/2010 0:00,578219454.1,24991803.52,532779811.4,345341285,790649784
7/25/2010 0:00,112894584,21250745.22,1194026247,382513413.9,945658162.1
7/26/2010 0:00,158052874.1,47023995.6,1101145230,493751953.8,812470146.2
7/27/2010 0:00,160737353.5,61898856.61,775732444.9,539119073.7,459249581.3
7/28/2010 0:00,160566784.5,44192692.98,531785405.5,483173443.2,253371439.8
7/30/2010 0:00,220272100.8,35043288.76,2247776664,490606042.6,2012486011
8/1/2010 0:00,126760404.1,34259568.68,695469244.2,444517903.6,411971313.4
8/2/2010 0:00,188648392.5,67131635.19,593987506.3,509860520.4,339907013.6
8/3/2010 0:00,222422357.6,22242235.76,867447194.6,558280117.6,553831670.4
8/4/2010 0:00,224337313.2,22622250.07,1638227943,356300438.6,1528887067
8/5/2010 0:00,224485578.4,47807113.91,766992392.7,531074678.4,508210406.6
8/8/2010 0:00,58799432.6,15841218.36,786763284,321298671.6,530268978
8/9/2010 0:00,155193520.6,68527009.11,784029604.3,437363558.2,570386575.8
8/11/2010 0:00,11613292.76,371625368.3,261944270,309042623.9,336140307.1
8/12/2010 0:00,99994176.45,24136525.35,368451448.2,292593797.1,199988352.9
8/15/2010 0:00,27738610.47,17030087.19,233591668.3,195965697.7,82394668.34
8/16/2010 0:00,67045156.76,52399370.09,206017399.2,181607754.7,143854171.3
8/17/2010 0:00,91405630.18,47314688.65,357240778.2,326590382.4,169370714.6
8/18/2010 0:00,196012453.7,25933955.41,381168832.9,357044223.3,246071018.7
8/19/2010 0:00,128302441.7,10854690.5,295030487.8,263551885.3,170635734.7
8/22/2010 0:00,36301782.05,12100594.02,732281108.9,220152742.8,560530742.2
8/23/2010 0:00,187108485.4,41676074.02,438673384.5,331125886,336332058
8/24/2010 0:00,107786233.2,20750290.88,447860444.9,303761202.7,272635766.3
8/25/2010 0:00,148478346.1,16556937.87,368525391.3,291081649.7,243013120.4
8/26/2010 0:00,223706968.6,54145635.7,434589970.8,283552144.9,428890430.2
8/29/2010 0:00,55990639.03,18501254.64,412383228.3,219093804.9,267781317.1
